SPECIMEN;SERVPOL;SAISIE;masse_coca;masse_hero;masse_divers;Type;EMBALLAGE;masse_ech;masse_specimen;DESCRIPTION;PURETE;STUP;COUPAGE;CLASSE;1.4_dmt;acide.4-aminobenzoique;acide.abietique;acide.acetylsalicylique;acide.ascorbique;acide.citrique;acide.isopimarique;acide.palmitique;acide.salicylique;acide.stearique;acides.gras;benzocaine;bicarbonate.sodium;butylbromure.scopolamine;cafeine;chlorprothixene;creatine;creatinine;dextromethorphane;diazepam;diethylphtalate;diltiazem;escitalopram;fluoxetine;fructose;glucose;glutamine;glycerol;griseofulvine;hydroxyzine;ibuprofen;inositol;ketamine;lactose;levamisol;lidocaine;mannitol;melatonine;methandrostenolone;metoprolol;nicotinamide;paracetamol;phenacetine;phenobarbital;piracetam;procaine;sorbitol;sucres;sucrose;tetracaine;tramadol;vanilline
314_07.13_12_3;01;314_07.13;741.6;NA;NA;cocaine;cylindre;8.97;NA;3_eme_cylindre_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;21.5;cocaine;phenacetine cafeine levamisol lactose hydroxyzine;C02001654000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_12_4;01;314_07.13;741.6;NA;NA;cocaine;cylindre;8.86;NA;4_eme_cylindre_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;20.5;cocaine;phenacetine cafeine levamisol lactose hydroxyzine;C02001654000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_12_5;01;314_07.13;741.6;NA;NA;cocaine;cylindre;8.97;NA;5_eme_cylindre_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;26;cocaine;phenacetine cafeine levamisol lactose hydroxyzine;C02001653000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_2_;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.75;9.75;1_cylindre_avec_inscription_.jah.._contenant_de_la_poudre_blanche;29.5;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001649000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_3_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.04;NA;1_er_cylindre_echantillonne_par_l'id_parmi_les_7_cylindres_susmentionnes;22.1;cocaine;lidocaine cafeine glucose levamisol lactose;C02001650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314_07.13_3_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.87;NA;2_eme_cylindre_echantillonne_par_l'id_parmi_les_7_cylindres_susmentionnes;23.6;cocaine;lidocaine cafeine glucose levamisol lactose;C02001650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314_07.13_3_3;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.41;NA;3_eme_cylindre_echantillonne_par_l'id_parmi_les_7_cylindres_susmentionnes;23.5;cocaine;lidocaine cafeine glucose levamisol lactose;C02001650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314_07.13_4_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.8;NA;1_er_cylindre_echantillonne_par_l'id_parmi_les_3_cylindres_susmentionnes;29.2;cocaine;phenacetine cafeine levamisol lactose;C02001651000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_4_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.78;NA;2_eme_cylindre_echantillonne_par_l'id_parmi_les_3_cylindres_susmentionnes;29.9;cocaine;phenacetine cafeine levamisol lactose;C02001651000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_5_;01;314_07.13;741.6;NA;NA;cocaine;cylindre;10.32;10.32;1_cylindre_avec_inscription_.jah.._contenant_de_la_poudre_blanche;31.5;cocaine;phenacetine lidocaine glucose mannitol levamisol lactose;C02001652000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_6_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.74;NA;1_er_cylindre_parmi_les_2_cylindres_susmentionnes;71.5;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_6_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.6;NA;2_eme_cylindre_parmi_les_2_cylindres_susmentionnes;43.2;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_7_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.89;NA;1_er_cylindre_echantillonne_par_l'id_parmi_les_3_cylindres_susmentionnes;68.4;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_7_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.81;NA;2_eme_cylindre_echantillonne_par_l'id_parmi_les_3_cylindres_susmentionnes;67.7;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_8_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.96;NA;1_er_cylindre_echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;24.2;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_8_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;10.33;NA;2_eme_cylindre_echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;22.6;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_8_3;01;314_07.13;741.6;NA;NA;cocaine;cylindre;10.12;NA;3_eme_cylindre_echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;25.2;cocaine;phenacetine cafeine levamisol lactose;C02001584000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_9_1;01;314_07.13;741.6;NA;NA;cocaine;cylindre;10.3;NA;1_er_cylindre_echantillonne_par_l'id_parmi_les_9_cylindres_susmentionnes;30.9;cocaine;phenacetine lactose;C02001629000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_9_2;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.87;NA;2_eme_cylindre_echantillonne_par_l'id_parmi_les_9_cylindres_susmentionnes;34.3;cocaine;phenacetine lactose;C02001629000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314_07.13_9_3;01;314_07.13;741.6;NA;NA;cocaine;cylindre;9.67;NA;3_eme_cylindre_echantillonne_par_l'id_parmi_les_9_cylindres_susmentionnes;28.9;cocaine;phenacetine lactose;C02001629000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
315_07.13_1_;01;315_07.13;9.66;NA;NA;cocaine;cylindre;9.63;9.63;cylindre_avec_inscription_.aj.._contenant_de_la_poudre_blanche;22.9;cocaine;phenacetine lidocaine cafeine mannitol levamisol inositol sucrose lactose hydroxyzine;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
316_07.13_1_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.6;NA;1_er_cylindre_(a)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;21.5;cocaine;phenacetine lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_1_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.61;NA;2_eme_cylindre__(b)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;21.9;cocaine;phenacetine lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_1_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.62;NA;3_eme_cylindre_(c)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;18.4;cocaine;phenacetine lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_1_4;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.57;NA;4_eme_cylindre_(d)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;19;cocaine;phenacetine lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_2_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;28;NA;1_er_cylindre_(e)_parmi_les_11_cylindres_susmentionnes;60.2;cocaine;phenacetine paracetamol lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
316_07.13_2_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;27.5;NA;2_eme_cylindre_(f)_parmi_les_11_cylindres_susmentionnes;65.4;cocaine;phenacetine paracetamol lidocaine levamisol lactose ;C02001634000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
316_07.13_3_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.53;NA;1_er_cylindre_(g)_echantillonne_par_l'id_parmi_les_23_cylindres_susmentionnes;23;cocaine;phenacetine cafeine levamisol inositol procaine sucrose ;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_3_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.66;NA;2_eme_cylindre_(h)_echantillonne_par_l'id_parmi_les_23_cylindres_susmentionnes;21.8;cocaine;phenacetine cafeine levamisol inositol procaine sucrose ;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_3_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;8.93;NA;3_eme_cylindre_(i)_echantillonne_par_l'id_parmi_les_23_cylindres_susmentionnes;22.9;cocaine;phenacetine cafeine levamisol inositol procaine sucrose ;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_3_4;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.76;NA;4eme_cylindre_(j)_echantillonne_par_l'id_parmi_les_23_cylindres_susmentionnes;23.5;cocaine;phenacetine cafeine levamisol inositol procaine sucrose ;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_3_5;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.39;NA;5_eme_cylindre_(k)_echantillonne_par_l'id_parmi_les_23_cylindres_susmentionnes;22.7;cocaine;phenacetine cafeine levamisol inositol procaine sucrose ;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_4_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.2;NA;1_er_cylindre_(l)_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;23.6;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_4_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.13;NA;2_eme_cylindre_(m)__echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;24.5;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_4_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.23;NA;3_eme_cylindre_(n)_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;25.4;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_4_4;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.31;NA;4_eme_cylindre_(o)_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;23.2;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_4_5;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.24;NA;5_eme_cylindre_(p)_echantillonne_par_l'id_parmi_les_20_cylindres_susmentionnes;23.7;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_5_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.2;NA;1_er_cylindre_(q)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;33.5;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_5_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.34;NA;2_eme_cylindre_(r)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;35.6;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_5_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.24;NA;3_eme_cylindre_(s)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;30.7;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_5_4;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.36;NA;4_eme_cylindre_(t)_echantillonne_par_l'id_parmi_les_11_cylindres_susmentionnes;26.2;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_6_;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.63;9.63;1_cylindre_avec_inscription_.ai.._contenant_de_la_poudre_blanche;19.3;cocaine;phenacetine lidocaine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_7_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.23;NA;1_er_cylindre_(u)_echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;26.6;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_7_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.19;NA;2_eme_cylindre_(v)__echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;31.1;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_7_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.26;NA;3eme_cylindre_(w)_echantillonne_par_l'id_parmi_les_5_cylindres_susmentionnes;30.7;cocaine;phenacetine lidocaine levamisol procaine sucrose;C02001635000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
316_07.13_8_1;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.18;NA;1_er_cylindre_(x)_echantillonne_par_l'id_parmi_les10_cylindres_susmentionnes;23.5;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_8_2;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.38;NA;2_eme_cylindre_(y)_echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;23.6;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_8_3;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.07;NA;3_eme_cylindre_(z)_echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;22.8;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
316_07.13_8_4;01;316_07.13;812.83;NA;NA;cocaine;cylindre;9.2;NA;4_eme_cylindre_(aa)_echantillonne_par_l'id_parmi_les_10_cylindres_susmentionnes;22.4;cocaine;phenacetine lidocaine cafeine levamisol lactose;C02001655000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
317_07.13_1_;02;317_07.13;811.06;NA;NA;cocaine;doigt;0.72;9.9;poudre_blanche;21.1;cocaine;creatine phenacetine lidocaine cafeine mannitol levamisol lactose hydroxyzine;C02001603000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
317_07.13_2_;02;317_07.13;811.06;NA;NA;cocaine;doigt;0.78;9.98;poudre_blanche;22.9;cocaine;creatine phenacetine lidocaine cafeine mannitol levamisol lactose hydroxyzine;C02001603000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
317_07.13_3_;02;317_07.13;811.06;NA;NA;cocaine;doigt;0.76;9.92;poudre_blanche;19.4;cocaine;creatine phenacetine lidocaine cafeine mannitol levamisol lactose hydroxyzine;C02001603000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
317_07.13_4_;02;317_07.13;811.06;NA;NA;cocaine;doigt;0.78;9.94;poudre_blanche;21.7;cocaine;creatine phenacetine lidocaine cafeine mannitol levamisol lactose hydroxyzine;C02001603000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
317_07.13_5_;02;317_07.13;811.06;NA;NA;cocaine;doigt;0.72;9.91;poudre_blanche;20.6;cocaine;creatine phenacetine lidocaine cafeine mannitol levamisol lactose hydroxyzine;C02001603000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
318_07.13_1_;02;318_07.13;65.72;NA;NA;cocaine;doigt;0.79;8.69;poudre_blanche;28.9;cocaine;phenacetine glucose levamisol lactose;C02001606000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
318_07.13_2_;02;318_07.13;65.72;NA;NA;cocaine;doigt;0.73;8.83;poudre_blanche;28;cocaine;phenacetine glucose levamisol lactose;C02001606000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
318_07.13_3_;02;318_07.13;65.72;NA;NA;cocaine;doigt;0.76;4.25;poudre_blanche;8;cocaine;lidocaine mannitol;C02001592000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319_07.13_1_;02;319_07.13;606.65;NA;NA;cocaine;doigt;0.79;9.37;poudre_blanche;22.6;cocaine;phenacetine cafeine levamisol;C02001532000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
319_07.13_2_;02;319_07.13;606.65;NA;NA;cocaine;doigt;0.73;9.78;poudre_blanche;22.8;cocaine;phenacetine cafeine levamisol;C02001532000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
319_07.13_3_;02;319_07.13;606.65;NA;NA;cocaine;doigt;0.75;10.31;poudre_blanche;20.3;cocaine;phenacetine cafeine levamisol;C02001532000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
319_07.13_4_;02;319_07.13;606.65;NA;NA;cocaine;doigt;0.78;9.78;poudre_blanche;23.1;cocaine;phenacetine cafeine levamisol;C02001532000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
